arm_id	estimator	genotype_class	conditioned_on_presence	replicate_index	allele_present	threshold_years	observed	n_null	p_value	significant
chb_archaic_single_founder	gamma_smc_frac	overall	False	0	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	1	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	2	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	3	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	4	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	5	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	6	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	7	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	8	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	9	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	10	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	11	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	12	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	13	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	14	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	15	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	16	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	17	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	18	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	19	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	20	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	21	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	22	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	23	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	24	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	25	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	26	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	27	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	28	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	29	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	30	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	31	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	32	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	33	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	34	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	35	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	36	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	37	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	38	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	39	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	40	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	41	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	42	False	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	43	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	44	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	45	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	46	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	47	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	48	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	49	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	50	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	51	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	52	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	53	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	54	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	55	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	56	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	57	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	58	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	59	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	60	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	61	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	62	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	63	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	64	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	65	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	66	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	67	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	68	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	69	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	70	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	71	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	72	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	73	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	74	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	75	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	76	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	77	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	78	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	79	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	80	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	81	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	82	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	83	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	84	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	85	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	86	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	87	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	88	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	89	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	90	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	91	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	92	True	1000.0	0.01	100	0.06930693069306931	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	93	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	94	True	1000.0	0.0	100	1.0	False
chb_archaic_single_founder	gamma_smc_frac	overall	False	95	True	1000.0	0.0	100	1.0	False
